date,lat_dd,long_dd,date_lag_4yearminus,lat_lo,lon_lo,P (dbar),salinity (psu),temp (in_situ),DO (umol/L),DO (umol/kg),pH,pCO2 (uatm)
8/31/2018,44.50111111,-125.0794444,8/31/2014,44.504505,-125.089109,1231.733121,34.44920184,2.843819471,45.97975033,44.50320485,7.560952638,1134.58975
8/31/2018,44.48222222,-124.8513889,8/31/2014,44.486486,-124.851485,293.0010853,33.98492735,7.027785344,92.47970486,89.96391544,7.591465771,1163.00177
9/1/2018,44.36222222,-124.8344444,9/1/2014,44.36036,-124.825083,300.5107664,34.02218667,6.99526315,83.05544619,80.79068831,7.565213549,1239.360978
9/1/2018,44.33194444,-124.9769444,9/1/2014,44.324324,-124.983498,640.1796518,34.17370926,4.660007202,59.59072399,57.85366341,7.572735851,1177.467504
9/1/2018,44.13277778,-124.9113889,9/1/2014,44.126126,-124.90429,170.5303996,33.89241045,7.268727503,107.6871885,104.8259883,7.631227833,1066.302511
9/1/2018,44.12027778,-124.9283333,9/1/2014,44.126126,-124.930693,230.7311713,33.9691052,7.155881351,94.33655817,91.79855088,7.600160193,1145.863078
9/1/2018,44.02611111,-124.7694444,9/1/2014,44.018018,-124.772277,123.1079823,33.57719916,7.545906082,128.5567916,125.2030687,7.679805926,949.4084876
9/2/2018,44.34888889,-124.2844444,9/2/2014,44.342342,-124.29703,72.08118265,33.7446814,7.548797746,71.92440822,70.05486072,7.461887492,1616.819898
9/2/2018,44.31722222,-124.31,9/2/2014,44.324324,-124.29703,71.48137259,33.73257784,7.562189776,71.9818762,70.11180357,7.458189185,1631.265171
9/2/2018,44.01166667,-124.2644444,9/2/2014,44.018018,-124.270627,80.09728189,33.63785579,7.594788091,105.38927,102.6552492,7.579738041,1217.756635
9/2/2018,44.06722222,-124.4152778,9/2/2014,44.072072,-124.40264,112.0237674,33.82399485,7.558605227,77.24089128,75.21524268,7.511636525,1432.322135
9/2/2018,43.95,-124.635,9/2/2014,43.945946,-124.640264,187.5327322,33.94026019,7.774935055,102.7776756,100.0427774,7.614684861,1110.691988
9/2/2018,43.90611111,-124.8225,9/2/2014,43.90991,-124.825083,202.7012693,33.98939245,7.694769503,99.42694395,96.76991337,7.613066818,1114.860383
9/3/2018,43.84361111,-124.8594444,9/3/2014,43.837838,-124.851485,346.9501699,34.02271401,6.372402458,79.97933787,77.77566035,7.589413948,1166.099625
9/3/2018,43.71916667,-124.6191667,9/3/2014,43.711712,-124.613861,294.9722762,34.01748241,7.168242953,86.8875181,84.52269969,7.595917493,1152.695497
9/3/2018,43.65138889,-124.4872222,9/3/2014,43.657658,-124.481848,142.423274,33.81265905,7.676862908,83.18994999,80.99934615,7.536233285,1347.855162
9/3/2018,43.62166667,-124.7113889,9/3/2014,43.621622,-124.719472,532.6889481,34.11390326,5.379730665,67.79879085,65.86298956,7.57665182,1178.048087
9/3/2018,43.58444444,-124.7222222,9/3/2014,43.585586,-124.719472,519.4747379,34.09377558,5.397864219,68.73592056,66.77848634,7.578535021,1173.944264
9/4/2018,43.29444444,-124.6488889,9/4/2014,43.297297,-124.640264,156.9103172,33.92956318,8.187948407,101.7459746,99.05887996,7.603785656,1147.678834
9/5/2018,43.34916667,-124.9841667,9/5/2014,43.351351,-124.983498,898.3767851,34.29748891,3.551972606,51.08899403,49.53146187,7.569430486,1153.093733
9/5/2018,43.26388889,-124.8055556,9/5/2014,43.261261,-124.79868,438.9548877,34.05887196,6.089549757,79.68185182,77.44954869,7.592229692,1142.68394
9/5/2018,43.07555556,-124.5208333,9/5/2014,43.081081,-124.508251,62.25175375,33.72400982,8.394368335,133.2364698,129.7968328,7.677528627,966.9368765
9/5/2018,42.83472222,-124.655,9/5/2014,42.828829,-124.666667,72.56536393,33.76297409,8.7107434,145.2347866,141.4815843,7.723604142,863.4424762
9/6/2018,42.56805556,-124.7311111,9/6/2014,42.576577,-124.719472,237.6498198,34.12473596,8.08934881,87.72275404,85.36142224,7.626496156,1080.320369
9/6/2018,42.45694444,-124.7994444,9/6/2014,42.45045,-124.79868,390.7749504,34.14534504,6.978380491,49.68686147,48.30790907,7.566877641,1227.700936
9/6/2018,42.30555556,-124.9119444,9/6/2014,42.306306,-124.90429,1060.777417,34.44181737,3.244215563,34.9189943,33.82505444,7.564585613,1158.097064
9/7/2018,42.24888889,-124.4947222,9/7/2014,42.252252,-124.481848,93.20554298,33.59724153,8.532947561,169.590533,165.2090194,7.799218424,709.6117499
9/7/2018,42.2825,-124.6972222,9/7/2014,42.288288,-124.693069,437.2339615,34.14034687,6.650321762,62.16785726,60.42751771,7.581752945,1174.969631
9/7/2018,42.27055556,-124.8863889,9/7/2014,42.27027,-124.877888,884.844778,34.37928768,3.800456745,35.88506334,34.79199161,7.561791926,1188.956794
5/19/2018,44.81222222,-125.0180556,5/19/2014,44.810811,-125.009901,1110.325365,34.35010069,3.51663161,45.17365473,43.75331423,7.555109159,1170.612937
5/19/2018,44.94805556,-125.01,5/19/2014,44.954955,-125.009901,970.6490707,34.32060554,3.747920082,45.1287694,43.73911514,7.557505474,1183.718846
5/19/2018,44.98166667,-125.2308333,5/19/2014,44.972973,-125.221122,1097.613468,34.35825534,3.537458795,43.29545324,41.93636805,7.560070686,1164.546933
5/19/2018,45.17611111,-124.94,5/19/2014,45.171171,-124.930693,826.7908949,34.27434804,4.071783413,45.85096468,44.47080082,7.560745023,1194.913197
5/20/2018,45.39333333,-124.7611111,5/20/2014,45.387387,-124.772277,660.1849874,34.18698744,4.731971063,64.15903135,62.28315876,7.57170937,1171.056475
5/20/2018,45.40388889,-124.6744444,5/20/2014,45.405405,-124.666667,369.7563255,34.00337375,5.916727992,90.8391324,88.32323143,7.615369091,1085.216881
5/20/2018,45.62916667,-124.65,5/20/2014,45.621622,-124.640264,374.2229986,34.04893697,5.929247786,90.83701749,88.31646887,7.614662743,1086.569327
5/20/2018,45.66472222,-124.5811111,5/20/2014,45.657658,-124.587459,262.9789848,33.8806842,6.378589926,114.1610937,111.069432,7.654512978,993.6902498
5/20/2018,45.89277778,-124.8866667,5/20/2014,45.891892,-124.877888,745.7400937,34.24074359,4.395358216,49.56107638,48.08969873,7.559979399,1205.324038
5/21/2018,46.30333333,-124.9116667,5/21/2014,46.306306,-124.90429,897.5097577,34.29308163,3.947288304,48.56043456,47.0825142,7.55615605,1192.4239
5/21/2018,46.33083333,-124.8213889,5/21/2014,46.324324,-124.825083,924.0811024,34.28557808,3.880123519,48.6575053,47.1709571,7.554785569,1191.674132
5/21/2018,46.39361111,-124.6527778,5/21/2014,46.396396,-124.640264,758.59656,34.22274993,4.347591244,61.68525917,59.85098846,7.574630847,1153.486123
5/21/2018,46.38166667,-124.5758333,5/21/2014,46.378378,-124.587459,382.3402351,34.08180939,6.040329977,107.5602751,104.5707948,7.643556633,1009.191469
5/21/2018,46.48777778,-124.4136111,5/21/2014,46.486486,-124.40264,94.82981439,33.32351173,7.292004487,158.2580263,154.1729037,7.74292953,813.5885212
5/22/2018,46.96833333,-124.7122222,5/22/2014,46.972973,-124.719472,123.148661,33.43228813,7.4096997,111.7350955,108.8297151,7.588264936,1187.190026
5/22/2018,47.02388889,-124.8891667,5/22/2014,47.027027,-124.877888,164.7308036,33.64633343,6.944020507,109.1281215,106.2465298,7.612706793,1115.125526
5/22/2018,47.23027778,-124.8136111,5/22/2014,47.225225,-124.825083,148.9176045,33.63317277,6.910851881,133.9879142,130.4599437,7.686970068,929.7678099
5/22/2018,47.22638889,-124.5419444,5/22/2014,47.225225,-124.534653,65.78080068,32.98804955,7.804998848,168.1713657,163.9054408,7.724422703,852.9221508
5/22/2018,47.32444444,-124.6338889,5/22/2014,47.333333,-124.640264,88.62013485,33.2706575,7.447490495,153.4892887,149.5405898,7.705158979,892.8240252
5/22/2018,47.38694444,-124.7041667,5/22/2014,47.387387,-124.693069,129.2808306,33.5132269,7.243959329,138.7573277,135.1341643,7.675670514,956.5943959
5/23/2018,47.59944444,-125.1038889,5/23/2014,47.603604,-125.115512,444.3060628,34.07464951,5.376803083,86.26832875,83.84069662,7.610872567,1088.478597
5/23/2018,47.63361111,-125.2547222,5/23/2014,47.63964,-125.247525,747.7507159,34.20992778,4.307322374,52.60813553,51.04652638,7.558551132,1204.117618
5/23/2018,47.87111111,-125.175,5/23/2014,47.873874,-125.168317,178.6496457,33.69952163,6.793019979,134.7778003,131.2029181,7.681055185,938.3076627
5/23/2018,47.895,-125.3769444,5/23/2014,47.891892,-125.379538,760.2943134,34.2309605,4.363988993,59.34943065,57.58393869,7.565314311,1177.842941
5/23/2018,48.00805556,-125.3794444,5/23/2014,48,-125.379538,517.2279213,34.09106567,4.935474334,91.50461639,88.89467833,7.619284649,1051.772115
5/23/2018,47.97722222,-125.5422222,5/23/2014,47.981982,-125.537954,164.6463376,33.60842111,6.738292691,134.8361305,131.2760498,7.692236509,916.3702135
5/24/2018,48.07361111,-125.7413889,5/24/2014,48.072072,-125.749175,662.3472097,34.18429999,4.773006764,63.83568764,61.96911054,7.570721065,1176.527591
5/24/2018,48.12527778,-125.6038889,5/24/2014,48.126126,-125.590759,146.0694781,33.45593613,7.079172157,127.597807,124.259426,7.648492094,1022.456765
5/24/2018,48.29361111,-125.0616667,5/24/2014,48.288288,-125.062706,189.085675,33.79735218,6.841510212,152.8773714,148.8051063,7.679159986,929.4970371
5/24/2018,48.06833333,-125.1497222,5/24/2014,48.072072,-125.141914,131.1477934,33.61520108,6.870636104,144.9901506,141.1848188,7.705703029,886.8410935
5/24/2018,48.03277778,-125.0327778,5/24/2014,48.036036,-125.036304,119.6627641,33.48890907,7.134304234,153.0125124,149.0240357,7.719294401,859.0934975
5/24/2018,47.89583333,-124.9616667,5/24/2014,47.891892,-124.957096,106.6377724,33.33295415,7.38033056,148.3931855,144.5556752,7.679324138,947.5355559
5/25/2018,47.65027778,-124.6730556,5/25/2014,47.657658,-124.666667,56.60827619,33.04758857,7.641623151,164.4820924,160.3052564,7.70081666,900.7865209
5/25/2018,47.285,-124.7944444,5/25/2014,47.279279,-124.79868,171.7655418,33.69050897,6.720998305,120.0467005,116.8658395,7.651535705,1012.213736
5/25/2018,46.69638889,-124.5105556,5/25/2014,46.702703,-124.508251,102.3511156,33.28716894,7.645294697,98.54458514,96.00494266,7.506430054,1444.917284
5/26/2018,46.2225,-124.2355556,5/26/2014,46.216216,-124.244224,75.00413363,33.29042283,7.417911538,140.9904617,137.3690145,7.666897198,982.2748146
5/26/2018,46.56861111,-124.6119444,5/26/2014,46.576577,-124.613861,349.796686,34.05452728,6.203577319,110.4678684,107.4177654,7.649940529,997.069774
5/26/2018,46.5675,-124.9516667,5/26/2014,46.558559,-124.957096,1056.48699,34.33739983,3.579848847,51.36441582,49.76213893,7.557684756,1162.574613
5/27/2018,45.96722222,-124.26,5/27/2014,45.963964,-124.270627,119.5684328,33.42722451,7.218636771,146.2824582,142.4780075,7.694734692,912.4888699
5/27/2018,45.83694444,-124.2133333,5/27/2014,45.837838,-124.217822,114.1068529,33.37987991,7.323747149,138.2320487,134.6469541,7.677477148,953.2824804
5/27/2018,45.7175,-124.0377778,5/27/2014,45.711712,-124.033003,62.65829435,33.26228662,7.401275143,139.4885068,135.9158711,7.653417643,1013.94329
5/27/2018,45.40083333,-124.0716667,5/27/2014,45.405405,-124.059406,60.37545038,33.32639967,7.416379779,111.6794912,108.8151169,7.551397211,1297.959441
5/27/2018,45.26055556,-124.2897222,5/27/2014,45.261261,-124.29703,189.5636452,33.75979172,6.687814762,102.8859417,100.1459056,7.612099132,1111.562334
5/27/2018,45.225,-124.4497222,5/27/2014,45.225225,-124.455446,404.5978723,34.04438873,5.809456941,88.70099336,86.22696974,7.597111664,1124.635434
5/28/2018,44.99861111,-124.2336111,5/28/2014,44.990991,-124.244224,147.8199297,33.67664038,6.89055545,111.3897669,108.4533997,7.621537022,1089.54966
6/1/2018,44.86305556,-124.8622222,6/1/2014,44.864865,-124.851485,369.051341,34.05701165,6.061911848,90.41310857,87.90732678,7.614209599,1089.224533
6/1/2018,44.87111111,-124.8163889,6/1/2014,44.864865,-124.825083,345.0288057,34.05150925,6.074644353,91.19549682,88.67807361,7.61663331,1085.6502
6/1/2018,44.83416667,-124.7575,6/1/2014,44.828829,-124.745875,436.1490256,34.075649,5.731661891,92.69985078,90.09854232,7.618586425,1066.227735
6/1/2018,44.92027778,-124.6516667,6/1/2014,44.918919,-124.640264,427.4433448,34.06980098,5.71810002,86.36515912,83.94510169,7.606040095,1102.229864
6/1/2018,45.04194444,-124.5755556,6/1/2014,45.045045,-124.587459,425.8178057,34.06996081,5.923610214,97.35989094,94.63494606,7.621597326,1058.321293
6/2/2018,45.0725,-124.4247222,6/2/2014,45.081081,-124.429043,330.398481,34.04321007,6.050381615,100.2151224,97.45541347,7.627701142,1053.605183
6/2/2018,44.93861111,-124.2013889,6/2/2014,44.936937,-124.191419,103.2191635,33.73506078,6.703049062,107.7513723,104.9246186,7.625136033,1086.334736
6/2/2018,44.84527778,-124.4113889,6/2/2014,44.846847,-124.40264,156.9780495,33.68795919,6.830740857,116.7692843,113.6845441,7.642729404,1034.027369
6/3/2018,44.44027778,-124.2508333,6/3/2014,44.432432,-124.244224,66.85058461,33.52996141,7.146434403,106.9146181,104.1493823,7.572683224,1233.961162
6/3/2018,44.37638889,-124.525,6/3/2014,44.378378,-124.534653,92.48881103,33.68911899,6.810830553,122.8586312,119.6472497,7.648217028,1024.546992
6/3/2018,44.37805556,-124.4977778,6/3/2014,44.378378,-124.508251,89.52579291,33.53358416,7.074940142,124.1794022,120.9538282,7.632466402,1064.255963
6/3/2018,44.30694444,-124.3519444,6/3/2014,44.306306,-124.349835,81.0822458,33.88094984,7.245283927,107.8824224,105.0585959,7.619466308,1104.976269
6/3/2018,44.18111111,-124.3566667,6/3/2014,44.18018,-124.349835,85.87589462,33.95615924,7.264141161,103.2761129,100.5651689,7.627095487,1087.637705
6/3/2018,44.1075,-124.2952778,6/3/2014,44.108108,-124.29703,79.63963902,33.81517601,7.258323326,101.4134495,98.76473296,7.594072332,1175.185726
6/4/2018,44.06583333,-124.6925,6/4/2014,44.072072,-124.693069,116.2922201,33.55678684,7.052033402,126.3130311,123.0148858,7.641451325,1038.159095
6/4/2018,43.96861111,-124.6158333,6/4/2014,43.963964,-124.613861,170.0084352,34.04235068,6.998151015,93.09814783,90.61092174,7.62098248,1096.473377
6/4/2018,43.94166667,-124.5097222,6/4/2014,43.945946,-124.508251,133.9132201,33.83918376,7.29527579,108.3472313,105.4904013,7.633785192,1063.461637
6/4/2018,43.86416667,-124.5769444,6/4/2014,43.855856,-124.587459,210.0087283,34.03463017,7.24266272,94.91415449,92.36558016,7.615682375,1106.363473
6/4/2018,43.88805556,-124.7727778,6/4/2014,43.891892,-124.772277,232.9638093,34.05669113,6.917572552,83.63187218,81.3728612,7.602583818,1141.510429
6/4/2018,43.90361111,-124.9013889,6/4/2014,43.90991,-124.90429,336.8751038,34.09349498,6.415961002,77.03499907,74.91221597,7.591860395,1158.043529
6/5/2018,43.63805556,-124.7452778,6/5/2014,43.63964,-124.745875,627.6809952,34.18690521,4.878801926,45.5589255,44.23410853,7.54689819,1251.999289
6/5/2018,43.57277778,-124.8180556,6/5/2014,43.567568,-124.825083,642.2977189,34.21449401,4.708630612,43.38824524,42.1220283,7.548165985,1251.435356
6/5/2018,43.44055556,-124.7430556,6/5/2014,43.441441,-124.745875,508.7612455,34.14411475,5.423330218,54.77693844,53.21767448,7.560735893,1225.205427
6/5/2018,43.27638889,-124.8613889,6/5/2014,43.279279,-124.851485,464.2323848,34.1385137,5.722456333,49.64312085,48.24164583,7.553474776,1258.021506
6/5/2018,43.28027778,-124.5947222,6/5/2014,43.279279,-124.587459,117.2676625,33.90134577,7.478924701,115.6559038,112.6122808,7.653817178,1014.704941
6/6/2018,43.59,-124.4838889,6/6/2014,43.585586,-124.481848,139.1767036,33.98110819,7.197370831,98.25208846,95.6474863,7.622817552,1094.164705
6/6/2018,43.48666667,-124.3869444,6/6/2014,43.495495,-124.376238,100.0951327,33.9312566,7.296737172,103.482968,100.7625692,7.622522192,1097.266804
6/7/2018,43.13722222,-124.6527778,6/7/2014,43.135135,-124.640264,135.5262437,33.89532349,7.399936432,114.4810477,111.4585293,7.643913227,1036.310452
6/7/2018,43.04638889,-124.5611111,6/7/2014,43.045045,-124.561056,92.47445395,33.88258687,7.339774194,112.4890823,109.5404262,7.637164411,1057.909357
6/7/2018,43.08166667,-124.8908333,6/7/2014,43.081081,-124.877888,374.7303834,34.17102701,6.619022045,54.60162536,53.08640516,7.553982518,1269.516221
6/7/2018,42.80194444,-124.9186111,6/7/2014,42.810811,-124.930693,588.7896046,34.24243914,5.513736007,36.60570626,35.5487743,7.53180392,1306.52533
6/7/2018,42.49388889,-124.8375,6/7/2014,42.486486,-124.825083,497.3104565,34.15581443,5.824167734,40.36205066,39.21682044,7.537326097,1299.790309
6/8/2018,42.35194444,-124.5297222,6/8/2014,42.36036,-124.534653,93.23194118,34.0786503,7.469243577,88.2239281,85.89968119,7.621771151,1107.113675
6/8/2018,42.32666667,-124.5027778,6/8/2014,42.324324,-124.508251,94.81834018,34.0966454,7.412265568,80.40819359,78.28759021,7.613969201,1129.465279
6/8/2018,42.16722222,-124.5719444,6/8/2014,42.162162,-124.561056,155.3371484,34.12560931,7.476681376,76.16481304,74.13508595,7.613427272,1124.416419
8/23/2019,45.12638889,-124.9830556,8/23/2015,45.135135,-124.983498,1002.979651,34.34091386,3.618006746,43.25936447,41.91995339,7.562249373,1168.831693
8/24/2019,46.53055556,-124.5008333,8/24/2015,46.522523,-124.508251,254.3782382,33.84022518,6.993765864,109.689651,106.7354073,7.648253959,1012.342309
8/24/2019,46.65555556,-124.5744444,8/24/2015,46.648649,-124.587459,137.5518985,33.56662945,7.537063419,115.0570668,112.0485561,7.657083622,1005.071313
8/24/2019,46.6725,-124.7897222,8/24/2015,46.666667,-124.79868,296.1133469,33.91644495,6.528673739,100.9124915,98.16435422,7.634331958,1043.520977
8/24/2019,46.80722222,-125.0155556,8/24/2015,46.810811,-125.009901,636.0794052,34.18232142,4.733610154,61.11554094,59.33522967,7.57640391,1164.860898
8/24/2019,46.92527778,-125.2205556,8/24/2015,46.918919,-125.221122,968.2600916,34.31283344,3.727027993,46.7800638,45.34018313,7.559731717,1175.815478
8/25/2019,47.53666667,-125.3838889,8/25/2015,47.531532,-125.379538,916.3730877,34.30112288,3.932399283,48.47743477,46.99771473,7.55602727,1190.015003
8/25/2019,47.63611111,-125.5019444,8/25/2015,47.63964,-125.511551,1128.644223,34.36017869,3.360131758,44.20051198,42.80613485,7.543736746,1193.045055
8/25/2019,47.89888889,-125.6591667,8/25/2015,47.891892,-125.669967,709.1199489,34.22232333,4.640887293,58.06898551,56.35669645,7.565444045,1186.434131
8/25/2019,47.95277778,-125.7711111,8/25/2015,47.945946,-125.775578,1115.16916,34.35342958,3.282445708,41.02591085,39.73388967,7.546310711,1193.494951
8/25/2019,47.97722222,-125.6163889,8/25/2015,47.981982,-125.617162,314.5628695,34.04144582,6.273634398,104.0979523,101.2415542,7.641390292,1020.393482
8/26/2019,48.22722222,-125.5563889,8/26/2015,48.234234,-125.564356,150.6060802,33.5788677,7.335948554,124.5363581,121.2683929,7.681577555,942.4543397
8/26/2019,48.175,-125.6038889,8/26/2015,48.18018,-125.590759,155.0951516,33.51168342,7.648350781,128.1388245,124.7857951,7.686239428,932.8117645
8/26/2019,48.13361111,-125.4941667,8/26/2015,48.126126,-125.485149,136.3594882,33.39753129,7.80939047,132.9789706,129.5242794,7.696616367,908.7731692
8/27/2019,48.35972222,-124.8236111,8/27/2015,48.36036,-124.825083,129.8298313,33.5666956,7.352828943,129.8582753,126.4642841,7.686007106,931.4720864
8/27/2019,48.13861111,-125.0961111,8/27/2015,48.144144,-125.089109,199.6433693,33.84517327,6.670132339,111.9264037,108.9332858,7.648162574,1013.559603
8/27/2019,48.09361111,-124.9916667,8/27/2015,48.09009,-124.983498,148.0374081,33.61042734,7.280955629,123.8680302,120.6153279,7.676721075,953.0308963
8/27/2019,47.90305556,-124.8594444,8/27/2015,47.90991,-124.851485,73.21784754,33.17939906,8.366069885,147.8990648,144.1333604,7.733856359,836.9407773
8/27/2019,47.86,-124.8583333,8/27/2015,47.855856,-124.851485,83.73116395,33.32709338,7.994441718,125.1707081,121.9573467,7.66731308,984.0359904
8/27/2019,47.82555556,-125.0036111,8/27/2015,47.81982,-125.009901,124.196181,33.39491515,7.778308427,119.0508947,115.9640772,7.655521979,1008.657329
8/27/2019,47.68694444,-124.7486111,8/27/2015,47.693694,-124.745875,70.80901351,33.33954971,7.92513216,120.5951561,117.5037567,7.64750884,1032.557699
8/27/2019,47.65944444,-124.8041667,8/27/2015,47.657658,-124.79868,88.93246286,33.33529208,7.938381235,124.842059,121.6325636,7.668009488,981.4644995
8/28/2019,47.41972222,-124.5919444,8/28/2015,47.423423,-124.587459,65.01316269,33.3723226,7.883800074,110.363593,107.5339551,7.615485587,1118.328139
8/28/2019,47.33472222,-124.6655556,8/28/2015,47.333333,-124.666667,97.53499936,33.40003213,7.809654051,122.3095127,119.1524744,7.661155953,997.2510132
8/28/2019,47.19916667,-124.6088889,8/28/2015,47.207207,-124.613861,82.89341626,33.35919931,7.93758713,96.79619564,94.30853528,7.556119597,1288.088528
8/29/2019,46.97361111,-124.8213889,8/29/2015,46.972973,-124.825083,168.1753732,33.60470494,7.227682165,114.5176192,111.4998796,7.661092997,990.5605426
8/29/2019,46.94083333,-124.8338889,8/29/2015,46.936937,-124.825083,281.6216331,33.86125422,6.696115372,110.8387534,107.8342595,7.652933093,995.021043
8/29/2019,46.91944444,-124.7994444,8/29/2015,46.918919,-124.79868,217.3243265,33.70187954,7.109474776,115.8671939,112.7789097,7.663397043,978.3882989
8/29/2019,46.23027778,-124.8133333,8/29/2015,46.234234,-124.825083,699.134607,34.21675977,4.390233169,53.23246154,51.66373379,7.56491301,1191.937579
8/29/2019,46.21333333,-124.4591667,8/29/2015,46.216216,-124.455446,231.4631894,33.76184901,7.15413722,106.1835942,103.3428336,7.626462817,1069.032306
8/30/2019,45.90611111,-125.3233333,8/30/2015,45.90991,-125.326733,1247.323965,34.41499051,2.938472508,40.53851305,39.23543929,7.559437094,1145.648883
8/30/2019,45.82722222,-124.7441667,8/30/2015,45.81982,-124.745875,401.5629276,34.03101609,5.69803729,76.98753053,74.84094348,7.600234114,1126.36331
8/30/2019,45.85277778,-124.6063889,8/30/2015,45.855856,-124.613861,176.2299789,33.69015377,7.524613489,79.41910874,77.32165764,7.521631757,1386.03783
8/30/2019,45.72,-124.5711111,8/30/2015,45.711712,-124.561056,203.9161347,33.72598548,7.549250625,91.18321514,88.76201154,7.563969416,1248.792232
8/30/2019,45.655,-124.6611111,8/30/2015,45.657658,-124.666667,354.2680862,34.0279065,5.954401521,76.958339,74.83101739,7.596064302,1145.038639
8/30/2019,45.53861111,-124.5988889,8/30/2015,45.531532,-124.587459,460.9196579,34.11344064,5.369546836,68.04118833,66.11956093,7.581583301,1170.14071
8/31/2019,45.49972222,-124.2508333,8/31/2015,45.495495,-124.244224,152.9763111,33.49033616,8.151946176,105.8693357,103.1091393,7.561324611,1263.08309
8/31/2019,45.4325,-124.3258333,8/31/2015,45.441441,-124.323432,179.1626183,33.55555521,8.028971024,97.8945844,95.32468586,7.555006679,1279.030207
8/31/2019,45.39194444,-124.5688889,8/31/2015,45.387387,-124.561056,394.3428868,34.06379262,5.88676487,77.5121075,75.35325733,7.595496224,1139.488908
8/31/2019,45.36472222,-124.5494444,8/31/2015,45.369369,-124.561056,371.7644485,34.04309164,6.065325858,79.53383064,77.32949257,7.597319665,1137.355259
8/31/2019,45.26388889,-124.7858333,8/31/2015,45.261261,-124.79868,700.9288499,34.20425779,4.54591823,56.34021178,54.68103977,7.569128869,1177.38818
8/31/2019,45.19694444,-124.6447222,8/31/2015,45.189189,-124.640264,374.9245012,34.09264803,5.807068448,71.41316804,69.42795893,7.586651716,1168.296921
8/31/2019,45.17583333,-124.6088889,8/31/2015,45.171171,-124.613861,357.5673184,34.08425197,5.76582871,71.24098544,69.26601609,7.587761016,1167.061652
8/31/2019,45.16666667,-124.5444444,8/31/2015,45.171171,-124.534653,364.2853291,34.08400505,5.893842091,71.49964376,69.51656949,7.583371952,1178.309445
9/1/2019,45.15555556,-124.5211111,9/1/2015,45.153153,-124.508251,355.8881921,34.07121221,5.867350324,73.80463739,71.76078555,7.588145029,1164.315806
9/5/2019,45.10111111,-124.2558333,9/5/2015,45.099099,-124.244224,164.1577793,33.5715544,7.732775448,124.4933431,121.2266304,7.670349046,967.6347702
9/5/2019,45.06583333,-124.1622222,9/5/2015,45.063063,-124.165017,113.2639998,33.40702516,8.260015263,127.7893746,124.4896348,7.65610185,1008.153014
9/5/2019,44.90666667,-124.2280556,9/5/2015,44.900901,-124.217822,113.0242885,33.42350023,8.390026079,119.2930496,116.2136007,7.617748725,1107.813318
9/5/2019,44.92388889,-124.3675,9/5/2015,44.918919,-124.376238,171.0875754,33.53806626,7.938817613,125.3389375,122.0530241,7.667363518,974.9419466
9/5/2019,44.89805556,-124.5783333,9/5/2015,44.900901,-124.587459,408.0513444,34.09135129,5.726429448,79.53285677,77.30975667,7.59943823,1123.087467
9/5/2019,44.80472222,-124.5258333,9/5/2015,44.810811,-124.534653,201.6813367,33.66007194,7.527363732,115.3014124,112.2462072,7.654500839,1003.7795
9/6/2019,44.77694444,-124.8780556,9/6/2015,44.774775,-124.877888,539.6699371,34.13808727,5.271351402,70.42972625,68.41444364,7.588666102,1139.355281
9/6/2019,44.53527778,-124.9494444,9/6/2015,44.540541,-124.957096,713.2950703,34.20955172,4.525809181,53.93638975,52.34481528,7.572427516,1171.072253
9/6/2019,44.25138889,-125.0569444,9/6/2015,44.252252,-125.062706,896.657689,34.30922686,3.908558771,45.82513701,44.42989022,7.565423109,1172.9384
9/6/2019,44.29361111,-124.9352778,9/6/2015,44.288288,-124.930693,402.5907372,34.03552012,5.863925342,83.16870403,80.85085867,7.611035897,1094.760119
9/6/2019,44.30277778,-124.8294444,9/6/2015,44.306306,-124.825083,172.6672304,33.61639365,7.79619335,111.7333791,108.7946911,7.631507931,1066.577808
9/7/2019,44.47944444,-124.5958333,9/7/2015,44.486486,-124.587459,135.9793827,33.52123568,8.406789916,104.7384509,102.0168845,7.564382463,1258.421921
9/7/2019,44.54194444,-124.6294444,9/7/2015,44.540541,-124.640264,235.2105792,33.7893066,7.261819769,108.308619,105.4085718,7.623823098,1074.761064
9/7/2019,44.47194444,-124.6244444,9/7/2015,44.468468,-124.613861,142.682209,33.60782662,8.080485846,105.2742364,102.523965,7.581537435,1204.890664
9/7/2019,44.37055556,-124.3613889,9/7/2015,44.378378,-124.349835,77.27799571,33.4589741,8.579465876,87.44568305,85.20204446,7.469710007,1593.710442
9/7/2019,44.08111111,-124.4377778,9/7/2015,44.09009,-124.429043,115.9211377,33.54213307,8.71396839,108.4160225,105.6116013,7.563235649,1266.350159
9/7/2019,44.01333333,-124.3338889,9/7/2015,44.018018,-124.323432,96.16981636,33.44992573,8.894604721,103.1629036,100.5130544,7.52526701,1394.157339
9/8/2019,43.89138889,-124.8108333,9/8/2015,43.891892,-124.79868,208.5777394,33.87579489,7.539229588,111.0307962,108.0678224,7.649009521,1018.248699
9/8/2019,43.81638889,-124.5733333,9/8/2015,43.81982,-124.561056,189.2462629,33.79147733,7.910681046,113.4161206,110.4120717,7.64705353,1025.879786
9/8/2019,43.77416667,-124.5516667,9/8/2015,43.765766,-124.561056,195.4220775,33.80076898,7.854268169,111.6881887,108.7252173,7.644285655,1032.266758
